Experience,Rating,Profile,Fees,city,and,bams,bds,bhms,ddv,ddvl,dnb,ent,in,mbbs,md,mds,ms,of,oral,phd,post
21,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,Dentist,200,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,10,General Medicine,500,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,10,Dermatologists,200,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,10,Homeopath,300,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,Dentist,550,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17,10,ENT Specialist,550,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18,0,Homeopath,500,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,Dermatologists,900,Delhi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,10,Dermatologists,500,Bangalore,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12,0,Homeopath,100,Mumbai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,Dermatologists,700,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,10,Homeopath,150,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,ENT Specialist,700,Mumbai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,10,ENT Specialist,300,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46,0,General Medicine,150,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,10,General Medicine,150,Bangalore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,10,General Medicine,400,Bangalore,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3,0,Homeopath,300,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,Ayurveda,150,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,0,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Dentist,500,Bangalore,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
18,0,ENT Specialist,200,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,10,General Medicine,950,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Ayurveda,500,Mumbai,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,Dermatologists,750,Delhi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,10,Dentist,200,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,Dermatologists,200,Ernakulam,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8,0,Homeopath,250,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,Dermatologists,500,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,Ayurveda,300,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,Ayurveda,100,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,General Medicine,300,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,Ayurveda,300,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,General Medicine,300,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,10,Dentist,350,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,Homeopath,200,Ernakulam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,ENT Specialist,600,Chennai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,0,General Medicine,400,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,0,Ayurveda,100,Thiruvananthapuram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Homeopath,450,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Ayurveda,400,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,0,ENT Specialist,600,Hyderabad,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,0,Homeopath,200,Thiruvananthapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,General Medicine,200,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8,0,Homeopath,150,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,10,General Medicine,700,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,0,Dermatologists,150,Coimbatore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,Ayurveda,600,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,General Medicine,200,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,Homeopath,500,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,10,General Medicine,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,ENT Specialist,400,Bangalore,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
25,9,Dermatologists,800,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,General Medicine,400,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,ENT Specialist,300,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12,7,Dermatologists,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,10,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Dermatologists,250,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,0,General Medicine,350,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,ENT Specialist,300,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,10,Dentist,600,Delhi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,10,Homeopath,300,Bangalore,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Dentist,200,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,ENT Specialist,400,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,0,Ayurveda,400,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,Homeopath,350,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,General Medicine,150,Ernakulam,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
21,10,ENT Specialist,500,Delhi,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12,10,Dermatologists,600,Hyderabad,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37,0,General Medicine,200,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,0,Ayurveda,300,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,350,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,10,Dermatologists,100,Mumbai,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11,0,Dentist,100,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,General Medicine,500,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17,0,General Medicine,400,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Dentist,500,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0,Homeopath,60,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,Ayurveda,400,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Homeopath,300,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,Dentist,100,Thiruvananthapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,Dermatologists,200,Bangalore,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28,10,Homeopath,300,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Dermatologists,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,ENT Specialist,500,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,Dermatologists,400,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,Ayurveda,100,Thiruvananthapuram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Ayurveda,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,Ayurveda,100,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37,0,General Medicine,100,Coimbatore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,6,ENT Specialist,400,Chennai,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
22,0,Ayurveda,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,ENT Specialist,100,Mumbai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11,0,Ayurveda,150,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,Homeopath,500,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,Homeopath,600,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,Dermatologists,600,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Dentist,500,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,9,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,General Medicine,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,General Medicine,100,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,9,ENT Specialist,500,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,0,Dermatologists,200,Coimbatore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,Ayurveda,100,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Dermatologists,600,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,10,General Medicine,400,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,Ayurveda,250,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,10,Dentist,150,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,10,Ayurveda,500,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,Dentist,500,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,Homeopath,500,Hyderabad,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,Ayurveda,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,10,General Medicine,430,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,Dermatologists,600,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,Homeopath,100,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,Ayurveda,80,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12,10,Dentist,500,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Dentist,150,Chennai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,9,ENT Specialist,150,Coimbatore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40,9,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Ayurveda,100,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,10,Dermatologists,100,Mumbai,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
19,0,General Medicine,700,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,10,Dermatologists,800,Mumbai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,0,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,Homeopath,50,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dentist,200,Delhi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,Dermatologists,250,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9,General Medicine,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,10,Ayurveda,250,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,10,Dermatologists,400,Delhi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,10,General Medicine,600,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,10,Dermatologists,500,Chennai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,10,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
10,10,Dermatologists,600,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,10,Dentist,300,Bangalore,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,10,Dentist,300,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,10,Ayurveda,300,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,0,General Medicine,100,Mumbai,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,0,ENT Specialist,300,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,0,Dermatologists,350,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Dentist,500,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,General Medicine,150,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,9,Dentist,200,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,Ayurveda,300,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Homeopath,700,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,ENT Specialist,350,Bangalore,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,0,General Medicine,250,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12,0,Homeopath,100,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,10,Dentist,300,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,General Medicine,400,Bangalore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,10,General Medicine,500,Bangalore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,10,General Medicine,400,Hyderabad,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,Dentist,100,Mumbai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,0,General Medicine,500,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,General Medicine,100,Mumbai,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,9,Ayurveda,150,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,10,General Medicine,600,Delhi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,10,Dentist,500,Delhi,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
23,8,Dentist,400,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,ENT Specialist,300,Bangalore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
24,10,Dentist,100,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,0,ENT Specialist,250,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,0,General Medicine,150,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,10,General Medicine,500,Chennai,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17,0,General Medicine,50,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,7,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Dentist,250,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,10,Dentist,200,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,General Medicine,300,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,General Medicine,400,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19,10,Dermatologists,200,Coimbatore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dermatologists,500,Mumbai,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
7,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,Homeopath,100,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,Ayurveda,300,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10,Dermatologists,100,Mumbai,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14,0,Ayurveda,200,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,General Medicine,250,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,0,Ayurveda,350,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,ENT Specialist,300,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,0,Dermatologists,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,Ayurveda,200,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,Homeopath,250,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,Homeopath,500,Mumbai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,10,Homeopath,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,Homeopath,100,Hyderabad,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,0,General Medicine,400,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,10,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,10,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Homeopath,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,Dentist,250,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,ENT Specialist,550,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0,Ayurveda,100,Ernakulam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Homeopath,50,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,General Medicine,200,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,0,ENT Specialist,250,Coimbatore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0,ENT Specialist,450,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,10,General Medicine,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,Dentist,500,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,10,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8,0,Ayurveda,300,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,10,Homeopath,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Homeopath,300,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,Ayurveda,400,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Homeopath,500,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,0,General Medicine,100,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0,Dentist,100,Coimbatore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,ENT Specialist,500,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,Homeopath,100,Delhi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,Homeopath,100,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,ENT Specialist,100,Bangalore,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
18,0,General Medicine,250,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,0,Dermatologists,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,Dentist,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0,General Medicine,300,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,10,ENT Specialist,600,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0,Dermatologists,500,Delhi,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
